Fairfax|3530802418744940|82569.43
Columbus|6762414413938070|89433.28
Stow|3558826184056200|415480.07
Cinicinnati|3578738954098810|93013.94
Charlotte|5495781193551720|360056.83
Fairfax|3578217447142200|333488.37
State College|3541785154372420|298793.91
Durham|3573677230786610|140455.31
Tampa|3558721234471000|115223.27
Cleveland|5602234418302560|322022.74
Charlotte|560222839864273000|422159.37
State College|630412485068564000|333898.09
Raleigh|30111040296260|413295.85
Durham|676101282600565000|288597.97
Cleveland|4041594013609350|214465.99
Tampa|3541617328842400|319066.98
Reston|4936137812692500000|128089.02
Durham|5002352005165310|157697.24
Fairfax|6373606465125140|441973.61
Tampa|3580085937105590|208312.63
Cleveland|5100131939026270|262093.89
Stow|30372977770830|311694.82
Stow|3532322026425260|313748.16
Reston|3555486016344030|314130.88
Fairfax|3533021323422230|318998.59
Columbus|3566139504422170|154535.27
Durham|30383072478211|144233.94
State College|633472624760209000|343292.59
Raleigh|5610451197013960|419289.55
Cinicinnati|5610063562384450|213521.20
Durham|670682545102274000|430640.04
Columbus|4041379688351|415279.50
Stow|3579808121073130|343912.32
Raleigh|5602256758458200|232160.27
Durham|4405037142768840|346224.02
Durham|6709931434057740000|103144.53
Columbus|6387947774601470|430148.38
Reston|30548711440422|352175.67
Tampa|4405439820228910|382825.22
Stow|3583848564138130|408992.43
Raleigh|3548982331902420|271433.41
Reston|30117762738108|340092.21
Durham|3577444198640420|348387.77
Stow|3556581208380050|353706.14
Stow|6762493297164290|203267.92
Columbus|3571589044343550|327987.92
Stow|3568569441722100|394757.98
State College|5101302526125840|184780.08
Cinicinnati|3548690655735540|356899.77
Tampa|373549776827060|105835.75
Charlotte|5108751631201410|131317.59
Raleigh|3584489737788570|228753.69
Raleigh|3556267128564700|144315.35
Columbus|201514019129565|295205.74
State College|3571685491870750|445808.66
Cinicinnati|3541469909276900|386691.50
Charlotte|30092032297930|267866.13
Columbus|6762841148171000|264408.08
Fairfax|3528472968725310|135962.01
State College|3543389074013510|83909.73
Fairfax|4405529103555020|403665.55
Stow|3534342429416290|335933.35
Cinicinnati|201415843970986|258346.10
Tampa|30081231253729|315515.95
State College|5602258096750460|174470.82
Reston|3535600394617780|224819.75
Reston|3560759009358690|318146.70
Tampa|633110190870549000|225685.21
State College|3570695714991910|184628.50
Columbus|6389238588771520|344867.53
Columbus|5100175860212440|286653.43
Fairfax|3528363533365330|195179.52
Columbus|501872955617792000|112149.37
Fairfax|5641825794854610|147044.33
Stow|340009845661479|432201.09
Durham|5602256249053880|393622.99
Stow|3583393359004580|86133.53
Cinicinnati|3560176273802040|387004.58
Charlotte|3553468478876700|310228.88
Cleveland|201803444764496|153402.68
Columbus|3545152698491800|388675.70
Tampa|3583887799286330|167574.80
Charlotte|3581811619399790|195404.38
State College|5007669543690050|248340.84
Cinicinnati|6331100523431220|280881.62
State College|3553238261431900|330099.33
Fairfax|30250715775057|431409.73
State College|5602254322316400000|143480.58
Raleigh|5602251195412320|357220.51
Reston|201988347859582|164037.66
Durham|6763810651462740|375644.56
Charlotte|30428384684343|171648.30
Raleigh|3559864000285760|116219.38
Charlotte|201931819311534|234439.23
Charlotte|5602250540663100|154805.41
Reston|3559112180196830|236613.40
State College|3583085010868980|279884.11
Stow|5602231383455500|139961.38
Cinicinnati|3536160930187490|162104.08
Fairfax|3543036002471570|336344.12
Raleigh|3589140658195600|329302.41
Columbus|348491230108831|303257.27
Reston|67627729148494200|348297.31
Charlotte|3535594487310950|131091.11
Raleigh|349467253555784|368543.60
Tampa|3575701643515290|416378.56
Tampa|3556948259494720|258128.42
Cleveland|30530274014869|104393.62
Cleveland|3580875276135450|106944.48
Durham|502008848016691000|222329.19
Columbus|5108758756686830|310910.04
Tampa|201755650059617|293453.07
Fairfax|3557748695013640|184737.77
Durham|201603321434993|402631.07
Durham|30227832761517|146448.16
Cinicinnati|3551796585351460|239152.45
State College|348995363274434|408566.83
Tampa|3540050861230770|448658.58
Cinicinnati|5602213575247460|243133.57
Stow|3578398097085980|133469.42
Reston|56022571880620600|260133.59
Cleveland|4026733792257580|142313.52
State College|5108754046797830|227008.19
Charlotte|3550148829726970|278981.53
Durham|3564423272330450|199887.75
Cinicinnati|5472178684069900|428475.52
State College|6387478405242960|443850.49
Tampa|3533818814955840|278424.71
Raleigh|3578796840587450|132607.40
State College|3532681829676240|158647.61
Cinicinnati|372301860459686|251113.41
Cinicinnati|3582210808577530|102960.34
Tampa|337941539942580|346534.64
State College|3536139535004450|259699.73
Tampa|4858040418789340|126106.75
Tampa|373582823126681|449453.80
Cleveland|3547503533009000|379491.10
Columbus|3586659853808910|270521.06
Tampa|4508388234164430|136455.52
Reston|3566401399446390|142363.29
Fairfax|3535332297178140|194426.00
Charlotte|4041597210236|293064.27
Tampa|5100139812950590|299720.41
Columbus|6333381562191570|145356.29
Stow|3553565511502470|239587.66
Stow|3589156065366800|131556.70
Fairfax|3536017354790450|436808.37
Stow|3573839148238830|203806.00
Charlotte|560222830271656000|332629.60
Charlotte|3555334588397880|310442.04
State College|372301257655755|266104.67
Reston|4175003921572580|319159.45
Columbus|3534785566608650|340052.64
Raleigh|6304095868194430000|411581.34
Columbus|3586867623688700|297187.54
Reston|201975438215576|292671.05
Charlotte|5100147275618200|270726.02
Stow|3553712250671370|222703.29
Charlotte|5602229318785070|393553.24
State College|4903437401599880000|364881.46
Durham|3532008952200880|407646.02
Cleveland|5602223338618800|355229.17
Fairfax|3567450123486740|355474.47
Columbus|6759796959642460|236128.90
Columbus|3588651063234850|434882.20
Tampa|63043545322222000|171254.25
Cinicinnati|3582270230896000|117811.70
Durham|6761497174605130000|441505.81
Columbus|3586816415175430|447477.37
Columbus|3539943016089750|295005.21
Reston|5007667553339970|174196.92
Cinicinnati|5420804831816470|108200.92
Reston|5007668672680470|190321.95
Columbus|3566991372475950|402322.36
Cinicinnati|3539796757555720|320516.89
Durham|3555976359423760|440330.80
Fairfax|36165531282928|138148.04
Raleigh|201816061300253|200635.17
Columbus|5002357080881860|138475.37
Stow|3570035543875040|205384.69
Raleigh|3561905507898330|448966.17
Charlotte|5018385082077690000|367745.07
TOTAL $268,632,243.46
